date,product,category,region,price,quantity,total
2026-01-25,Wireless Earbuds,Electronics,East,121.2,5,606.01
2026-02-15,External SSD,Audio,North,202.37,1,202.37
2026-04-21,Smartphone X,Computers,Central,641.54,3,1924.61
2026-03-05,Laptop Pro,Electronics,North,1000.14,5,5000.68
2026-06-25,Smart Watch,Computers,North,289.46,2,578.92
2026-05-28,Smart Watch,Computers,West,348.91,1,348.91
2026-03-24,Wireless Earbuds,Electronics,North,145.26,5,726.28
2026-05-30,Wireless Earbuds,Gaming,South,147.6,5,737.99
2026-04-17,Tablet Air,Accessories,East,516.2,1,516.2
2026-03-30,Smartphone X,Accessories,North,773.06,4,3092.24
2026-03-19,Smartphone X,Electronics,East,909.93,5,4549.63
2026-07-08,Keyboard Mech,Computers,West,117.05,5,585.24
2026-06-18,Tablet Air,Computers,West,537.79,4,2151.18
2026-07-07,Gaming Console,Gaming,East,417.09,2,834.18
2026-06-03,Gaming Console,Audio,West,525.19,2,1050.38
2026-01-19,Laptop Pro,Accessories,Central,971.28,1,971.28
2026-04-12,Monitor Ultra,Electronics,East,372.74,1,372.74
2026-03-03,Wireless Earbuds,Accessories,East,127.14,2,254.28
2026-06-13,Keyboard Mech,Gaming,West,126.03,2,252.07
2026-04-25,Tablet Air,Accessories,West,422.21,1,422.21
2026-07-05,Mouse Pro,Electronics,West,67.95,3,203.85
2026-03-05,Gaming Console,Audio,North,461.04,3,1383.11
2026-03-11,Keyboard Mech,Accessories,South,135.48,3,406.44
2026-06-23,Gaming Console,Accessories,South,471.01,5,2355.03
2026-01-31,Smartphone X,Electronics,North,827.22,5,4136.09
2026-02-04,Smart Watch,Audio,South,241.41,2,482.82
2026-07-05,Mouse Pro,Accessories,East,76.85,5,384.25
2026-03-10,Gaming Console,Computers,South,450.5,3,1351.51
2026-07-05,Laptop Pro,Accessories,West,1265.74,5,6328.71
2026-05-30,Smart Watch,Electronics,West,289.3,4,1157.19
2026-04-11,Wireless Earbuds,Electronics,East,141.2,4,564.81
2026-04-07,Wireless Earbuds,Accessories,West,127.72,3,383.16
2026-05-30,External SSD,Audio,Central,193.73,2,387.46
2026-04-30,Laptop Pro,Accessories,East,1214.25,3,3642.76
2026-06-09,Wireless Earbuds,Gaming,North,169.35,1,169.35
2026-05-30,External SSD,Accessories,West,218.62,3,655.85
2026-05-08,External SSD,Gaming,Central,166.54,2,333.08
2026-06-19,Keyboard Mech,Gaming,East,143.02,5,715.11
2026-03-27,Monitor Ultra,Accessories,East,401.41,2,802.82
2026-04-08,External SSD,Gaming,East,227.17,2,454.34
2026-01-26,Mouse Pro,Audio,Central,90.36,1,90.36
2026-06-30,Mouse Pro,Accessories,North,88.13,1,88.13
2026-07-02,Gaming Console,Audio,East,487.46,4,1949.84
2026-03-17,Wireless Earbuds,Electronics,Central,153.78,3,461.34
2026-05-13,Laptop Pro,Computers,East,1113.04,1,1113.04
2026-02-09,Mouse Pro,Electronics,West,64.48,2,128.96
2026-06-07,External SSD,Accessories,West,215.51,2,431.03
2026-03-10,Smartphone X,Computers,South,684.86,4,2739.45
2026-04-27,Gaming Console,Computers,East,496.36,2,992.72
2026-03-03,Smartphone X,Gaming,South,729.65,4,2918.59
2026-07-12,Mouse Pro,Audio,Central,91.05,3,273.14
2026-03-28,Mouse Pro,Electronics,South,90.13,5,450.65
2026-04-27,Wireless Earbuds,Computers,West,125.04,5,625.19
2026-01-21,Mouse Pro,Computers,Central,85.37,3,256.12
2026-06-29,Wireless Earbuds,Gaming,South,123.45,4,493.79
2026-01-16,Wireless Earbuds,Computers,West,172.82,1,172.82
2026-03-01,Wireless Earbuds,Electronics,West,150.77,2,301.55
2026-07-10,Monitor Ultra,Accessories,Central,351.57,4,1406.28
2026-03-02,Smart Watch,Computers,East,255.01,4,1020.03
2026-02-21,Gaming Console,Audio,Central,397.19,1,397.19
2026-07-05,Smart Watch,Accessories,South,342.0,5,1709.99
2026-02-22,Smartphone X,Electronics,South,661.26,1,661.26
2026-04-27,Smart Watch,Computers,West,244.26,1,244.26
2026-03-09,Tablet Air,Gaming,South,514.18,4,2056.71
2026-06-16,Smart Watch,Accessories,East,272.58,4,1090.34
2026-06-04,Wireless Earbuds,Computers,South,160.9,5,804.51
2026-02-06,Tablet Air,Computers,West,593.56,5,2967.8
2026-05-01,Monitor Ultra,Audio,West,376.79,3,1130.38
2026-06-08,Monitor Ultra,Computers,Central,314.66,1,314.66
2026-06-05,Mouse Pro,Accessories,East,69.22,5,346.08
2026-03-30,Tablet Air,Audio,South,541.3,3,1623.89
2026-01-18,Gaming Console,Gaming,North,513.29,4,2053.16
2026-06-15,Wireless Earbuds,Audio,North,140.02,5,700.11
2026-03-16,Tablet Air,Audio,North,508.43,4,2033.71
2026-03-06,Keyboard Mech,Audio,West,125.98,5,629.88
2026-02-20,Smartphone X,Audio,West,671.51,3,2014.53
2026-06-17,Smart Watch,Electronics,North,301.49,3,904.47
2026-02-15,Laptop Pro,Accessories,Central,1370.21,2,2740.41
2026-07-08,Laptop Pro,Gaming,South,1033.16,1,1033.16
2026-01-24,Mouse Pro,Gaming,South,91.4,4,365.59
2026-06-27,Smart Watch,Accessories,South,296.26,4,1185.03
2026-01-22,Smart Watch,Gaming,North,306.83,3,920.48
2026-02-03,Tablet Air,Gaming,East,576.56,1,576.56
2026-02-10,Gaming Console,Computers,North,394.55,1,394.55
2026-05-14,Laptop Pro,Accessories,Central,1228.04,1,1228.04
2026-05-19,Wireless Earbuds,Accessories,South,159.52,5,797.59
2026-04-10,Mouse Pro,Computers,East,81.62,4,326.48
2026-06-02,Keyboard Mech,Gaming,East,127.74,5,638.72
2026-04-02,Gaming Console,Gaming,South,416.74,4,1666.96
2026-02-01,Smartphone X,Electronics,West,796.79,3,2390.38
2026-05-13,Wireless Earbuds,Audio,East,151.43,2,302.85
2026-01-25,Laptop Pro,Gaming,Central,1131.05,3,3393.15
2026-03-31,Laptop Pro,Computers,South,1069.48,4,4277.92
2026-05-02,Gaming Console,Electronics,Central,479.03,4,1916.1
2026-04-11,Tablet Air,Electronics,East,597.0,1,597.0
2026-04-13,Wireless Earbuds,Computers,North,154.0,5,769.98
2026-01-21,Smartphone X,Accessories,South,904.82,2,1809.65
2026-05-09,Tablet Air,Electronics,North,449.2,3,1347.59
2026-02-26,Keyboard Mech,Computers,West,101.05,5,505.26
2026-01-17,Gaming Console,Electronics,West,391.02,1,391.02
2026-07-09,Gaming Console,Computers,West,429.93,5,2149.65
2026-02-26,Tablet Air,Gaming,West,577.68,3,1733.03
2026-03-16,Tablet Air,Computers,East,532.92,2,1065.85
2026-04-25,Keyboard Mech,Electronics,East,136.75,3,410.25
2026-04-12,Wireless Earbuds,Accessories,West,157.09,3,471.26
2026-04-19,Mouse Pro,Computers,East,69.08,4,276.33
2026-03-16,Gaming Console,Electronics,Central,511.42,2,1022.84
2026-03-28,Smartphone X,Accessories,North,777.32,1,777.32
2026-04-18,Smartphone X,Computers,Central,932.91,1,932.91
2026-01-29,Mouse Pro,Audio,West,89.28,2,178.56
2026-05-11,Smartphone X,Gaming,North,942.87,3,2828.61
2026-04-13,Monitor Ultra,Accessories,West,386.28,2,772.56
2026-06-16,Wireless Earbuds,Computers,West,143.24,2,286.48
2026-03-05,Laptop Pro,Accessories,West,1373.68,1,1373.68
2026-07-01,Wireless Earbuds,Accessories,North,164.29,2,328.59
2026-07-01,Mouse Pro,Computers,Central,77.32,5,386.58
2026-02-16,External SSD,Accessories,North,182.38,2,364.77
2026-02-24,Gaming Console,Computers,West,425.56,4,1702.25
2026-01-31,Tablet Air,Accessories,North,462.62,5,2313.08
2026-01-14,Laptop Pro,Computers,Central,1318.96,4,5275.86
2026-05-08,Keyboard Mech,Accessories,North,130.28,4,521.14
2026-07-06,External SSD,Accessories,East,189.29,2,378.57
2026-06-18,Laptop Pro,Gaming,South,1008.87,5,5044.33
2026-02-24,External SSD,Gaming,Central,202.3,2,404.6
2026-03-22,Smart Watch,Computers,West,280.55,3,841.66
2026-06-29,Smartphone X,Audio,North,691.78,5,3458.91
2026-06-17,Tablet Air,Gaming,Central,543.51,1,543.51
2026-02-20,Keyboard Mech,Accessories,North,141.19,5,705.93
2026-03-02,Gaming Console,Audio,South,469.54,2,939.09
2026-03-02,Laptop Pro,Accessories,South,1136.0,2,2272.0
2026-06-04,Laptop Pro,Accessories,North,990.6,5,4953.0
2026-01-31,Mouse Pro,Accessories,Central,66.38,2,132.75
2026-05-26,Wireless Earbuds,Computers,West,168.4,1,168.4
2026-02-20,Tablet Air,Gaming,South,532.47,1,532.47
2026-06-17,Tablet Air,Accessories,South,420.26,1,420.26
2026-03-04,Wireless Earbuds,Audio,Central,143.5,2,287.01
2026-06-22,Mouse Pro,Accessories,West,64.99,1,64.99
2026-04-02,Mouse Pro,Computers,South,83.77,2,167.55
2026-02-10,Monitor Ultra,Computers,West,292.93,3,878.79
2026-02-09,Smart Watch,Electronics,South,256.83,2,513.67
2026-07-03,Monitor Ultra,Audio,North,301.23,4,1204.92
2026-06-13,Monitor Ultra,Computers,East,348.81,2,697.61
2026-01-19,Keyboard Mech,Accessories,Central,133.54,4,534.16
2026-04-21,Keyboard Mech,Gaming,North,120.59,4,482.36
2026-02-07,External SSD,Audio,Central,223.07,1,223.07
2026-01-22,Smartphone X,Computers,East,912.65,4,3650.61
2026-03-10,Mouse Pro,Electronics,West,85.1,5,425.52
2026-04-15,Smartphone X,Accessories,East,857.67,4,3430.66
2026-01-27,Gaming Console,Accessories,Central,367.7,5,1838.5
2026-06-16,External SSD,Accessories,Central,196.66,3,589.98
2026-03-25,Gaming Console,Accessories,Central,414.04,4,1656.17
2026-04-02,Smart Watch,Gaming,West,252.89,5,1264.44
2026-05-05,Gaming Console,Gaming,Central,423.17,1,423.17
2026-05-01,Wireless Earbuds,Accessories,North,160.9,2,321.8
2026-03-03,Wireless Earbuds,Audio,Central,164.68,3,494.03
2026-05-15,Laptop Pro,Accessories,North,1014.29,1,1014.29
2026-06-23,Keyboard Mech,Electronics,Central,120.87,5,604.33
2026-02-07,Mouse Pro,Electronics,North,93.26,1,93.26
2026-06-24,Monitor Ultra,Electronics,North,394.23,2,788.47
2026-06-28,External SSD,Computers,North,197.65,3,592.96
2026-07-05,Smartphone X,Computers,West,874.25,4,3496.99
2026-04-02,Wireless Earbuds,Accessories,South,160.18,3,480.54
2026-06-07,Smart Watch,Gaming,North,356.56,4,1426.24
2026-02-12,Wireless Earbuds,Electronics,Central,123.41,1,123.41
2026-02-02,Monitor Ultra,Computers,Central,288.35,3,865.05
2026-02-08,Laptop Pro,Audio,South,1263.05,4,5052.22
2026-05-26,Wireless Earbuds,Computers,West,170.82,4,683.27
2026-06-30,Tablet Air,Audio,West,564.97,3,1694.92
2026-04-11,Smart Watch,Accessories,West,244.88,3,734.65
2026-05-18,Smartphone X,Computers,North,671.21,1,671.21
2026-04-24,Laptop Pro,Computers,North,1359.51,4,5438.02
2026-04-27,External SSD,Audio,South,207.18,3,621.55
2026-05-06,Smartphone X,Electronics,South,681.73,4,2726.91
2026-04-25,Mouse Pro,Electronics,Central,80.98,4,323.93
2026-02-21,Mouse Pro,Accessories,East,74.87,5,374.35
2026-04-12,Tablet Air,Computers,West,579.51,1,579.51
2026-03-10,External SSD,Accessories,Central,201.11,2,402.23
2026-04-10,Smartphone X,Accessories,South,957.28,2,1914.56
2026-05-20,Keyboard Mech,Audio,North,121.4,5,606.98
2026-06-14,External SSD,Electronics,Central,228.79,1,228.79
2026-04-16,Keyboard Mech,Computers,Central,131.82,2,263.63
2026-03-06,Smartphone X,Accessories,East,693.78,4,2775.11
2026-03-13,External SSD,Gaming,West,179.36,3,538.07
2026-05-07,Keyboard Mech,Gaming,Central,115.27,3,345.82
2026-05-20,External SSD,Accessories,East,176.84,2,353.69
2026-06-26,Monitor Ultra,Computers,Central,376.0,2,751.99
2026-03-04,Gaming Console,Audio,North,382.26,5,1911.28
2026-06-11,Gaming Console,Computers,West,377.59,5,1887.93
2026-06-03,Laptop Pro,Gaming,East,1002.5,4,4010.0
2026-05-27,Mouse Pro,Computers,East,81.79,2,163.59
2026-07-06,Tablet Air,Electronics,Central,523.54,2,1047.08
2026-04-28,Monitor Ultra,Electronics,South,374.26,4,1497.04
2026-05-24,Wireless Earbuds,Gaming,Central,178.69,2,357.39
2026-01-26,Gaming Console,Accessories,Central,418.68,3,1256.04
2026-05-09,Laptop Pro,Electronics,East,1383.43,1,1383.43
2026-04-12,Gaming Console,Audio,South,454.93,2,909.86
2026-05-05,Smartphone X,Electronics,North,675.5,1,675.5
2026-04-26,External SSD,Accessories,West,169.63,2,339.26
2026-02-11,External SSD,Computers,Central,180.43,3,541.3
2026-06-26,Monitor Ultra,Gaming,West,335.22,4,1340.87
2026-02-13,External SSD,Electronics,North,212.72,4,850.89
2026-06-30,Tablet Air,Electronics,South,423.71,4,1694.83
2026-07-01,Keyboard Mech,Audio,South,119.35,1,119.35
2026-03-26,Monitor Ultra,Gaming,Central,352.7,1,352.7
2026-03-16,Gaming Console,Accessories,West,378.54,3,1135.61
2026-06-07,Mouse Pro,Gaming,South,65.91,3,197.74
2026-06-10,Mouse Pro,Audio,West,95.77,2,191.54
2026-05-26,Smart Watch,Audio,East,312.2,4,1248.78
2026-04-11,Smart Watch,Accessories,West,278.45,1,278.45
2026-06-02,Monitor Ultra,Electronics,North,356.08,5,1780.41
2026-06-25,Keyboard Mech,Gaming,East,118.97,4,475.9
2026-04-04,Wireless Earbuds,Audio,South,147.61,1,147.61
2026-04-06,External SSD,Accessories,North,186.07,5,930.33
2026-06-07,Laptop Pro,Computers,West,1252.09,1,1252.09
2026-04-25,Mouse Pro,Electronics,North,80.16,1,80.16
2026-05-30,Monitor Ultra,Computers,East,385.92,2,771.85
2026-05-10,Tablet Air,Gaming,North,576.96,3,1730.87
2026-05-25,Monitor Ultra,Gaming,South,291.79,3,875.37
2026-02-10,Wireless Earbuds,Accessories,West,129.95,4,519.81
2026-05-21,Gaming Console,Computers,South,436.68,5,2183.38
2026-05-28,Keyboard Mech,Computers,South,125.74,5,628.72
2026-06-12,External SSD,Computers,East,204.76,1,204.76
2026-02-11,Wireless Earbuds,Gaming,North,172.47,4,689.9
2026-06-18,Monitor Ultra,Accessories,East,352.98,5,1764.9
2026-03-10,Wireless Earbuds,Accessories,South,149.86,1,149.86
2026-03-03,External SSD,Electronics,West,223.7,5,1118.48
2026-05-28,Smart Watch,Computers,North,308.28,1,308.28
2026-05-31,Mouse Pro,Accessories,East,65.59,1,65.59
2026-04-29,Tablet Air,Accessories,North,404.74,2,809.48
2026-02-14,Monitor Ultra,Gaming,North,365.54,1,365.54
2026-06-16,Mouse Pro,Computers,West,75.02,5,375.08
2026-03-28,Tablet Air,Audio,South,535.32,5,2676.61
2026-03-18,Wireless Earbuds,Accessories,West,131.41,4,525.66
2026-04-11,Wireless Earbuds,Electronics,South,129.23,1,129.23
2026-05-04,Keyboard Mech,Audio,East,142.04,1,142.04
2026-05-23,External SSD,Accessories,East,226.81,5,1134.05
2026-03-31,Smart Watch,Computers,West,281.96,4,1127.83
2026-06-08,Keyboard Mech,Gaming,Central,132.98,2,265.97
2026-06-19,Smart Watch,Gaming,South,256.16,4,1024.62
2026-02-07,Wireless Earbuds,Electronics,East,130.38,2,260.76
2026-03-08,Gaming Console,Audio,Central,536.98,2,1073.95
2026-05-07,Tablet Air,Audio,East,454.25,3,1362.75
2026-04-30,Monitor Ultra,Audio,Central,306.35,1,306.35
2026-05-01,Monitor Ultra,Computers,North,402.78,1,402.78
2026-02-01,Smart Watch,Audio,South,292.09,1,292.09
2026-05-07,Keyboard Mech,Electronics,North,120.83,2,241.66
2026-03-23,Keyboard Mech,Accessories,West,112.25,1,112.25
2026-04-10,Smartphone X,Accessories,East,910.38,2,1820.76
2026-05-20,Smart Watch,Gaming,West,335.75,4,1343.0
2026-02-11,Tablet Air,Accessories,North,438.45,1,438.45
2026-02-18,Smart Watch,Computers,East,255.47,1,255.47
2026-03-12,Keyboard Mech,Computers,North,141.85,2,283.7
2026-04-01,Smart Watch,Computers,East,283.87,2,567.73
2026-02-25,External SSD,Electronics,West,187.88,2,375.77
2026-01-24,Gaming Console,Gaming,North,446.72,2,893.44
2026-05-28,Monitor Ultra,Electronics,North,303.38,4,1213.51
2026-05-02,Mouse Pro,Computers,South,75.41,1,75.41
2026-02-13,Keyboard Mech,Computers,East,100.1,2,200.19
2026-02-10,Smart Watch,Audio,East,246.73,3,740.18
2026-04-12,Keyboard Mech,Accessories,East,136.76,5,683.81
2026-03-09,Laptop Pro,Accessories,West,1042.79,2,2085.59
2026-04-04,Tablet Air,Gaming,Central,546.74,3,1640.21
2026-04-19,Gaming Console,Computers,West,411.8,4,1647.2
2026-03-21,External SSD,Computers,Central,212.96,1,212.96
2026-06-10,External SSD,Gaming,East,232.12,1,232.12
2026-03-19,Mouse Pro,Gaming,South,86.69,4,346.74
2026-05-10,Keyboard Mech,Audio,East,116.86,4,467.43
2026-03-31,Monitor Ultra,Electronics,East,412.53,2,825.06
2026-05-05,Tablet Air,Computers,West,449.39,1,449.39
2026-06-24,Gaming Console,Accessories,North,533.76,2,1067.51
2026-03-25,Mouse Pro,Computers,South,86.01,1,86.01
2026-01-16,External SSD,Audio,Central,236.61,2,473.23
2026-07-09,Gaming Console,Gaming,East,363.58,4,1454.32
2026-02-11,Tablet Air,Gaming,South,516.08,3,1548.23
2026-03-25,Laptop Pro,Computers,North,1231.37,1,1231.37
2026-04-16,Gaming Console,Gaming,East,504.89,2,1009.78
2026-03-09,Keyboard Mech,Audio,Central,109.35,5,546.75
2026-03-19,Mouse Pro,Computers,South,66.02,1,66.02
2026-04-02,Gaming Console,Gaming,East,528.17,5,2640.84
2026-05-25,Smart Watch,Accessories,West,335.88,5,1679.42
2026-06-16,Smart Watch,Audio,South,333.62,3,1000.85
2026-02-14,Keyboard Mech,Computers,Central,134.8,4,539.18
2026-03-21,Wireless Earbuds,Gaming,West,125.85,1,125.85
2026-04-27,Laptop Pro,Accessories,South,1359.5,2,2719.01
2026-05-27,External SSD,Computers,East,221.21,1,221.21
2026-05-07,Smart Watch,Gaming,West,246.34,3,739.01
2026-02-03,Keyboard Mech,Electronics,West,111.54,5,557.68
2026-02-23,Monitor Ultra,Computers,Central,403.94,1,403.94
2026-01-31,Monitor Ultra,Electronics,East,410.73,1,410.73
2026-05-31,External SSD,Audio,Central,163.06,3,489.17
2026-05-24,Laptop Pro,Accessories,Central,1381.55,2,2763.11
2026-06-26,Smart Watch,Computers,North,249.8,2,499.6
2026-03-29,External SSD,Computers,Central,214.76,3,644.29
2026-06-16,Smart Watch,Gaming,South,277.98,1,277.98
2026-03-08,Smartphone X,Computers,North,950.97,3,2852.9
2026-07-09,Gaming Console,Audio,North,400.96,2,801.91
2026-05-30,Gaming Console,Computers,Central,454.83,4,1819.3
2026-02-17,Mouse Pro,Computers,West,92.9,4,371.62
2026-02-07,Gaming Console,Electronics,East,512.5,4,2049.99
2026-03-07,Gaming Console,Accessories,South,494.63,1,494.63
2026-03-29,Monitor Ultra,Electronics,West,303.22,4,1212.88
2026-04-29,Monitor Ultra,Audio,Central,340.94,5,1704.7
2026-02-11,Smart Watch,Electronics,South,309.93,1,309.93
2026-04-22,External SSD,Computers,South,189.4,5,947.01
2026-04-20,Keyboard Mech,Computers,East,130.98,3,392.95
2026-06-10,Mouse Pro,Electronics,West,93.58,3,280.75
2026-02-07,Monitor Ultra,Accessories,Central,283.79,4,1135.17
2026-06-13,Smart Watch,Audio,North,247.32,5,1236.6
2026-04-16,Tablet Air,Computers,Central,427.17,2,854.33
2026-01-16,Smartphone X,Electronics,Central,691.22,4,2764.86
2026-03-08,Mouse Pro,Computers,Central,85.5,2,171.0
2026-02-03,Gaming Console,Accessories,East,428.63,4,1714.51
2026-02-19,Smart Watch,Electronics,East,256.54,5,1282.7
2026-04-24,Keyboard Mech,Audio,North,137.86,3,413.58
2026-04-30,Gaming Console,Audio,East,521.63,4,2086.51
2026-06-21,Laptop Pro,Computers,Central,980.55,2,1961.09
2026-06-02,Smart Watch,Accessories,Central,253.32,1,253.32
2026-04-23,External SSD,Accessories,West,235.18,4,940.73
2026-06-12,Laptop Pro,Computers,East,1035.84,5,5179.19
2026-05-14,Mouse Pro,Gaming,Central,67.86,3,203.58
2026-02-13,Wireless Earbuds,Gaming,Central,123.11,4,492.43
2026-06-27,Smart Watch,Electronics,Central,294.08,3,882.23
2026-07-10,Monitor Ultra,Audio,Central,352.25,5,1761.26
2026-05-17,Monitor Ultra,Gaming,North,327.77,2,655.55
2026-03-01,Laptop Pro,Gaming,North,1274.96,1,1274.96
2026-06-09,Laptop Pro,Accessories,West,1085.53,1,1085.53
2026-01-15,Keyboard Mech,Gaming,South,100.22,1,100.22
2026-05-21,Smartphone X,Accessories,North,818.45,1,818.45
2026-05-25,Smart Watch,Electronics,West,249.53,1,249.53
2026-03-24,Tablet Air,Gaming,South,464.79,1,464.79
2026-02-12,Smartphone X,Accessories,Central,947.56,2,1895.11
2026-02-26,Keyboard Mech,Electronics,Central,124.05,3,372.14
2026-05-22,Smart Watch,Computers,South,251.8,1,251.8
2026-03-24,Smartphone X,Electronics,North,779.03,1,779.03
2026-05-24,Gaming Console,Electronics,Central,510.48,4,2041.94
2026-06-28,Laptop Pro,Accessories,East,1187.58,1,1187.58
2026-03-30,Wireless Earbuds,Computers,North,125.5,5,627.51
2026-02-18,Gaming Console,Gaming,East,375.41,4,1501.65
2026-02-15,Mouse Pro,Electronics,East,95.5,3,286.49
2026-03-17,Laptop Pro,Audio,South,1094.61,5,5473.03
2026-05-08,Tablet Air,Electronics,West,417.57,4,1670.28
2026-07-07,Laptop Pro,Audio,Central,1404.34,2,2808.67
2026-05-09,Keyboard Mech,Electronics,South,140.14,5,700.7
2026-05-13,Tablet Air,Accessories,West,525.65,5,2628.23
2026-07-03,Keyboard Mech,Gaming,South,115.03,3,345.1
2026-02-17,Smart Watch,Electronics,North,258.99,4,1035.95
2026-04-16,Keyboard Mech,Electronics,Central,103.12,2,206.23
2026-03-16,Laptop Pro,Accessories,North,1063.33,3,3190.0
2026-04-03,Mouse Pro,Electronics,South,86.9,1,86.9
2026-03-28,Keyboard Mech,Gaming,East,135.7,2,271.41
2026-07-05,Keyboard Mech,Audio,East,117.73,3,353.18
2026-04-15,Tablet Air,Gaming,Central,528.28,2,1056.55
2026-02-28,Keyboard Mech,Gaming,South,132.84,3,398.53
2026-04-23,Gaming Console,Gaming,Central,457.03,2,914.05
2026-03-11,Wireless Earbuds,Gaming,East,123.3,5,616.48
2026-06-25,Smart Watch,Gaming,North,276.85,1,276.85
2026-04-30,Laptop Pro,Electronics,Central,1398.39,1,1398.39
2026-05-12,Smart Watch,Electronics,West,343.99,5,1719.94
2026-04-15,Tablet Air,Audio,South,444.44,3,1333.33
2026-07-01,Mouse Pro,Computers,South,79.88,1,79.88
2026-04-23,Wireless Earbuds,Gaming,Central,179.74,4,718.97
2026-03-24,Keyboard Mech,Computers,North,133.41,1,133.41
2026-04-22,Mouse Pro,Accessories,East,74.54,3,223.62
2026-03-01,Tablet Air,Gaming,South,485.79,4,1943.15
2026-04-22,Mouse Pro,Accessories,Central,83.68,2,167.36
2026-07-05,Smart Watch,Accessories,North,328.11,4,1312.42
2026-02-26,Laptop Pro,Computers,North,1297.18,1,1297.18
2026-04-23,Mouse Pro,Audio,Central,74.2,4,296.8
2026-06-10,Smart Watch,Audio,North,280.96,1,280.96
2026-04-14,Gaming Console,Computers,East,409.51,4,1638.05
2026-05-09,Monitor Ultra,Gaming,North,311.03,1,311.03
2026-05-27,Smart Watch,Computers,South,323.41,5,1617.04
